Time,Signal
8095,781
8100,692
8105,686
8110,694
8115,679
8120,626
8125,576
8130,549
8135,593
8140,510
8145,567
8150,574
8155,501
8160,513
8165,538
8170,590
8175,605
8180,618
8185,701
8190,667
8195,686
8200,781
8205,805
8210,806
8215,775
8220,825
8225,805
8230,764
8235,715
8240,593
8245,638
8250,559
8255,621
8260,550
8265,581
8270,533
8275,526
8280,645
8285,579
8290,585
8295,531
8300,564
8305,626
8310,708
8315,686
8320,663
8325,699
8330,714
8335,646
8340,646
8345,598
8350,649
8355,634
8360,591
8365,640
8370,628
8375,620
8380,606
8385,604
8390,525
8395,530
8400,568
8405,577
8410,607
8415,683
8420,719
8425,718
8430,635
8435,677
8440,678
8445,647
8450,631
8455,594
8460,622
8465,640
8470,724
8475,738
8480,733
8485,644
8490,627
8495,597
8500,689
8505,653
8510,679
8515,495
8520,564
8525,646
8530,738
8535,665
8540,726
8545,796
8550,766
8555,873
8560,863
8565,1004
8570,1056
8575,1095
8580,1147
8585,1215
8590,1345
8595,1506
8600,1508
8605,1672
8610,1620
8615,1687
8620,1683
8625,1815
8630,2094
8635,1778
8640,1883
8645,1901
8650,1944
8655,1883
8660,1891
8665,1841
8670,1762
8675,1789
8680,1698
8685,1555
8690,1517
8695,1538
8700,1361
8705,1324
8710,1220
8715,1132
8720,1145
8725,1184
8730,1146
8735,1093
8740,1042
8745,1086
8750,1072
8755,1092
8760,940
8765,1036
8770,799
8775,725
8780,646
8785,626
8790,568
8795,632
8800,486
8805,557
8810,550
8815,570
8820,548
8825,530
8830,576
8835,493
8840,497
8845,498
8850,442
8855,518
8860,434
8865,491
8870,413
8875,409
8880,465
8885,528
8890,444
8895,478
8900,440
8905,435
8910,403
8915,359
8920,326
8925,293
8930,198
8935,207
8940,184
8945,230
8950,176
8955,283
8960,228
8965,329
8970,224
8975,260
8980,304
8985,236
8990,213
8995,221
9000,189
9005,190
9010,240
9015,228
9020,140
9025,66
9030,159
9035,156
9040,69
9045,-68
9050,-59
9055,20
9060,-40
9065,71
9070,189
9075,220
9080,202
9085,199
9090,210
9095,243
9100,205
9105,235
9110,303
9115,172
9120,161
9125,183
9130,246
9135,221
9140,213
9145,196
9150,119
9155,241
9160,365
9165,502
9170,474
9175,600
9180,636
9185,631
9190,622
9195,511
9200,544
9205,504
9210,428
9215,534
9220,588
9225,422
9230,479
9235,410
9240,461
9245,565
9250,520
9255,574
9260,537
9265,617
9270,533
9275,551
9280,544
9285,523
9290,612
9295,478
9300,525
9305,508
9310,542
9315,415
9320,424
9325,456
9330,521
9335,468
9340,462
9345,545
9350,582
9355,499
9360,539
9365,600
9370,552
9375,507
9380,567
9385,542
9390,496
9395,593
9400,628
9405,459
9410,461
9415,422
9420,459
9425,444
9430,301
9435,446
9440,376
9445,412
9450,425
9455,421
9460,564
9465,545
9470,556
9475,509
9480,550
9485,527
9490,561
9495,536
9500,572
9505,514
9510,491
9515,513
9520,497
9525,453
9530,438
9535,402
9540,418
9545,349
9550,322
9555,394
9560,283
9565,228
9570,154
9575,212
9580,116
9585,194
9590,273
9595,245
9600,243
9605,152
9610,233
9615,219
9620,221
9625,240
9630,271
9635,272
9640,196
9645,155
9650,197
9655,102
9660,21
9665,57
9670,88
9675,15
9680,142
9685,104
9690,153
9695,214
9700,175
9705,233
9710,388
9715,370
9720,287
9725,202
9730,175
9735,30
9740,130
9745,73
9750,69
9755,51
9760,68
9765,74
9770,-45
9775,-7
9780,81
9785,140
9790,175
9795,157
9800,187
9805,211
9810,168
9815,193
9820,192
9825,317
9830,236
9835,275
9840,241
9845,180
9850,179
9855,190
9860,266
9865,243
9870,229
9875,198
9880,170
9885,117
9890,57
9895,147
9900,155
9905,194
9910,159
9915,210
9920,165
9925,191
9930,146
9935,195
9940,112
9945,195
9950,168
9955,94
9960,133
9965,223
9970,64
9975,96
9980,128
9985,129
9990,109
9995,48
10000,59
10005,-55
10010,106
10015,67
10020,16
10025,-12
10030,129
10035,39
10040,76
10045,115
10050,98
10055,58
10060,22
10065,47
10070,-15
10075,212
10080,123
10085,130
10090,214
10095,230
10100,101
10105,171
10110,93
10115,56
10120,39
10125,185
10130,142
10135,173
10140,203
10145,71
10150,15
10155,60
10160,5
10165,103
10170,-37
10175,136
10180,293
10185,404
10190,331
10195,485
10200,555
10205,539
10210,606
10215,585
10220,581
10225,564
10230,452
10235,482
10240,525
10245,577
10250,500
10255,535
10260,518
10265,515
10270,463
10275,330
10280,372
10285,411
10290,381
10295,279
10300,325
10305,347
10310,416
10315,336
10320,351
10325,490
10330,451
10335,452
10340,486
10345,587
10350,609
10355,563
10360,700
10365,723
10370,652
10375,646
10380,518
