Time,Signal
50360,9517
50400,9517
50440,9517
50480,9517
50520,9517
50560,9517
50600,9517
50640,9517
50680,9517
50720,9517
50760,9517
50800,9517
50840,9516
50880,9516
50920,9517
50960,9517
51000,9517
51040,9517
51080,9518
51120,9518
51160,9519
51200,9519
51240,9520
51280,9521
51320,9521
51360,9522
51400,9522
51440,9523
51480,9524
51520,9524
51560,9525
51600,9526
51640,9526
51680,9527
51720,9527
51760,9527
51800,9528
51840,9528
51880,9528
51920,9528
51960,9528
52000,9528
52040,9528
52080,9527
52120,9527
52160,9526
52200,9526
52240,9525
52280,9525
52320,9524
52360,9524
52400,9523
52440,9523
52480,9522
52520,9522
52560,9521
52600,9521
52640,9521
52680,9520
52720,9520
52760,9520
52800,9519
52840,9519
52880,9519
52920,9519
52960,9519
53000,9518
53040,9518
53080,9518
53120,9518
53160,9518
53200,9518
53240,9518
53280,9518
53320,9518
53360,9518
53400,9518
53440,9517
53480,9517
53520,9517
53560,9517
53600,9517
53640,9517
53680,9517
53720,9517
53760,9517
53800,9517
53840,9517
53880,9517
53920,9517
53960,9517
54000,9517
54040,9517
54080,9518
54120,9518
54160,9519
54200,9520
54240,9520
54280,9521
54320,9521
54360,9522
54400,9523
54440,9523
54480,9524
54520,9524
54560,9525
54600,9525
54640,9526
54680,9526
54720,9526
54760,9527
54800,9527
54840,9528
54880,9528
54920,9528
54960,9529
55000,9528
55040,9528
55080,9528
55120,9527
55160,9527
55200,9526
55240,9526
55280,9525
55320,9524
55360,9524
55400,9523
55440,9523
55480,9523
55520,9522
55560,9522
55600,9521
55640,9521
55680,9521
55720,9520
55760,9520
55800,9520
55840,9520
55880,9519
55920,9519
55960,9519
56000,9519
56040,9519
56080,9519
56120,9519
56160,9519
56200,9519
56240,9519
56280,9518
56320,9518
56360,9518
56400,9518
56440,9518
56480,9518
56520,9518
56560,9517
56600,9517
56640,9517
56680,9517
56720,9517
56760,9517
56800,9517
56840,9518
56880,9518
56920,9518
56960,9519
57000,9519
57040,9520
57080,9521
57120,9521
57160,9522
57200,9523
57240,9523
57280,9524
57320,9524
57360,9525
57400,9526
57440,9526
57480,9527
57520,9527
57560,9528
57600,9528
57640,9528
57680,9528
57720,9528
57760,9528
57800,9528
57840,9528
57880,9527
57920,9527
57960,9527
58000,9526
58040,9526
58080,9525
58120,9525
58160,9524
58200,9524
58240,9523
58280,9522
58320,9522
58360,9522
58400,9521
58440,9521
58480,9520
58520,9520
58560,9520
58600,9520
58640,9520
58680,9520
58720,9519
58760,9519
58800,9519
58840,9519
58880,9519
58920,9519
58960,9519
59000,9518
59040,9518
59080,9518
59120,9518
59160,9518
59200,9518
59240,9518
59280,9518
59320,9518
59360,9518
59400,9518
59440,9518
59480,9517
59520,9518
59560,9518
59600,9518
59640,9519
59680,9519
59720,9520
59760,9520
59800,9521
59840,9522
59880,9522
59920,9523
59960,9523
60000,9524
60040,9524
60080,9525
60120,9526
60160,9526
60200,9527
60240,9527
60280,9527
60320,9528
60360,9528
60400,9529
60440,9529
60480,9529
60520,9529
60560,9529
60600,9528
60640,9528
60680,9528
60720,9527
60760,9526
60800,9526
60840,9525
60880,9524
60920,9524
60960,9523
61000,9523
61040,9522
61080,9522
61120,9522
61160,9522
61200,9521
61240,9521
61280,9521
61320,9521
61360,9520
61400,9520
61440,9520
61480,9520
61520,9520
61560,9519
61600,9519
61640,9519
61680,9519
61720,9519
61760,9519
61800,9519
61840,9519
61880,9519
61920,9518
61960,9518
62000,9518
62040,9518
62080,9518
62120,9518
62160,9518
62200,9518
62240,9518
62280,9518
62320,9518
62360,9518
62400,9518
62440,9518
62480,9518
62520,9518
62560,9519
62600,9519
62640,9519
62680,9520
62720,9521
62760,9521
62800,9522
62840,9523
62880,9523
62920,9524
62960,9524
63000,9525
63040,9525
63080,9526
63120,9526
63160,9527
63200,9527
63240,9528
63280,9528
63320,9528
63360,9529
63400,9529
63440,9529
63480,9529
63520,9529
63560,9528
63600,9528
63640,9528
63680,9527
63720,9527
63760,9526
63800,9526
63840,9525
63880,9525
63920,9524
63960,9524
64000,9523
64040,9523
64080,9523
64120,9522
64160,9522
64200,9521
64240,9521
64280,9521
64320,9520
64360,9520
64400,9520
64440,9520
64480,9520
64520,9520
64560,9519
64600,9519
64640,9519
64680,9519
64720,9519
64760,9519
64800,9519
64840,9519
64880,9519
64920,9519
64960,9519
65000,9518
65040,9518
65080,9518
65120,9518
65160,9518
65200,9518
65240,9518
65280,9518
65320,9518
65360,9518
65400,9518
65440,9519
65480,9519
65520,9519
65560,9520
65600,9520
65640,9521
65680,9522
65720,9522
65760,9523
65800,9523
65840,9524
65880,9525
65920,9526
65960,9526
66000,9527
66040,9528
66080,9528
66120,9529
66160,9529
66200,9530
66240,9530
66280,9530
66320,9530
66360,9529
66400,9529
66440,9528
66480,9528
66520,9527
66560,9527
66600,9527
66640,9526
66680,9526
66720,9526
66760,9525
66800,9525
66840,9524
66880,9524
66920,9523
66960,9523
67000,9523
67040,9522
67080,9522
67120,9521
67160,9521
67200,9521
67240,9521
67280,9521
67320,9520
67360,9520
67400,9520
67440,9520
67480,9520
67520,9520
67560,9519
67600,9519
67640,9519
67680,9519
67720,9519
67760,9519
67800,9519
67840,9519
67880,9519
67920,9519
67960,9519
68000,9519
68040,9519
68080,9518
68120,9518
68160,9519
68200,9519
68240,9519
68280,9519
68320,9520
68360,9520
68400,9521
68440,9521
68480,9522
68520,9523
68560,9523
68600,9524
68640,9525
68680,9525
68720,9526
68760,9526
68800,9527
68840,9528
68880,9528
68920,9528
68960,9529
69000,9528
69040,9528
69080,9528
69120,9528
69160,9527
69200,9527
69240,9527
69280,9527
69320,9526
69360,9526
69400,9526
69440,9526
69480,9526
69520,9525
69560,9525
69600,9524
69640,9524
69680,9524
69720,9523
69760,9523
69800,9523
69840,9522
69880,9522
69920,9522
69960,9521
70000,9521
70040,9521
70080,9521
70120,9521
70160,9520
70200,9520
70240,9520
70280,9520
70320,9520
70360,9520
70400,9520
70440,9520
70480,9520
70520,9520
70560,9520
70600,9520
70640,9519
70680,9520
70720,9519
70760,9519
70800,9519
70840,9519
70880,9519
70920,9519
70960,9519
71000,9519
71040,9520
71080,9520
71120,9521
71160,9521
71200,9522
71240,9523
71280,9523
71320,9524
71360,9525
71400,9526
71440,9526
71480,9527
71520,9528
71560,9528
71600,9529
71640,9529
71680,9529
71720,9529
71760,9529
71800,9528
71840,9528
71880,9527
71920,9526
71960,9526
72000,9526
72040,9526
72080,9525
72120,9525
72160,9524
72200,9524
72240,9523
72280,9523
72320,9523
72360,9522
72400,9522
72440,9522
72480,9522
72520,9522
72560,9521
72600,9521
72640,9521
72680,9521
72720,9521
72760,9521
72800,9521
72840,9520
72880,9520
72920,9520
72960,9520
73000,9520
73040,9520
73080,9520
73120,9520
73160,9519
73200,9519
73240,9519
73280,9519
73320,9519
73360,9519
73400,9519
73440,9519
73480,9519
73520,9519
73560,9519
73600,9519
73640,9519
73680,9520
73720,9520
73760,9520
73800,9521
73840,9521
73880,9522
73920,9522
73960,9523
74000,9524
74040,9524
74080,9525
74120,9525
74160,9526
74200,9527
74240,9527
74280,9528
74320,9528
74360,9529
74400,9529
74440,9529
74480,9530
74520,9529
74560,9529
74600,9529
74640,9528
74680,9527
74720,9527
74760,9527
74800,9526
74840,9526
74880,9526
74920,9525
74960,9525
75000,9524
75040,9524
75080,9524
75120,9523
75160,9523
75200,9523
75240,9522
75280,9522
75320,9521
75360,9521
75400,9520
75440,9520
75480,9520
75520,9520
75560,9520
75600,9519
75640,9519
75680,9519
75720,9519
75760,9518
75800,9518
75840,9518
75880,9518
75920,9518
75960,9518
76000,9518
76040,9518
76080,9518
76120,9518
76160,9518
76200,9518
76240,9518
76280,9518
76320,9517
76360,9518
76400,9518
76440,9519
76480,9519
76520,9520
76560,9521
76600,9521
76640,9522
76680,9523
76720,9523
76760,9524
76800,9525
76840,9526
76880,9527
76920,9528
76960,9528
77000,9529
77040,9529
77080,9530
77120,9530
77160,9530
77200,9529
77240,9528
77280,9528
77320,9528
77360,9527
77400,9527
77440,9527
77480,9526
77520,9526
77560,9525
77600,9525
77640,9524
77680,9524
77720,9523
77760,9523
77800,9522
77840,9522
77880,9522
77920,9522
77960,9522
78000,9521
78040,9521
78080,9521
78120,9521
78160,9520
78200,9520
78240,9520
78280,9520
78320,9519
78360,9519
78400,9517
78440,9516
78480,9516
78520,9515
78560,9515
78600,9515
78640,9515
78680,9515
78720,9515
78760,9515
78800,9514
78840,9514
78880,9514
78920,9514
78960,9514
79000,9514
79040,9514
79080,9514
79120,9514
79160,9514
79200,9514
79240,9514
79280,9514
79320,9514
79360,9515
79400,9515
79440,9515
79480,9515
79520,9516
79560,9515
79600,9515
79640,9515
79680,9515
79720,9515
79760,9516
79800,9516
79840,9517
79880,9518
79920,9519
79960,9521
80000,9522
80040,9524
80080,9526
80120,9528
80160,9529
80200,9531
80240,9533
80280,9534
80320,9535
80360,9536
80400,9536
80440,9535
80480,9535
80520,9534
80560,9534
80600,9533
80640,9533
80680,9532
80720,9532
80760,9531
80800,9530
80840,9529
80880,9529
80920,9528
80960,9528
81000,9527
81040,9527
81080,9527
81120,9526
81160,9526
81200,9526
81240,9525
81280,9525
81320,9525
81360,9525
81400,9525
81440,9524
81480,9524
81520,9524
81560,9524
81600,9523
81640,9523
81680,9523
81720,9523
81760,9523
81800,9523
81840,9523
81880,9523
81920,9523
81960,9522
82000,9522
82040,9522
82080,9522
82120,9522
82160,9522
82200,9522
82240,9522
82280,9522
82320,9522
82360,9522
82400,9522
82440,9522
82480,9522
82520,9523
82560,9523
82600,9524
82640,9524
82680,9525
82720,9525
82760,9526
82800,9527
82840,9527
82880,9528
82920,9529
82960,9529
83000,9530
83040,9530
83080,9531
83120,9531
83160,9532
83200,9532
83240,9533
83280,9533
83320,9533
83360,9533
83400,9533
83440,9533
83480,9533
83520,9533
83560,9532
83600,9532
83640,9531
83680,9531
83720,9530
83760,9529
83800,9529
83840,9528
83880,9528
83920,9527
83960,9527
84000,9526
84040,9526
84080,9526
84120,9526
84160,9525
84200,9525
84240,9525
84280,9524
84320,9524
84360,9524
84400,9524
84440,9524
84480,9524
84520,9524
84560,9523
84600,9523
84640,9523
84680,9523
84720,9522
84760,9522
84800,9522
84840,9522
84880,9522
84920,9522
84960,9522
85000,9522
85040,9522
85080,9522
85120,9521
85160,9521
85200,9521
85240,9521
85280,9521
85320,9521
85360,9522
85400,9522
85440,9522
85480,9523
85520,9523
85560,9524
85600,9524
85640,9525
85680,9526
85720,9526
85760,9527
85800,9527
85840,9528
85880,9529
85920,9529
85960,9530
86000,9531
86040,9531
86080,9531
86120,9532
86160,9532
86200,9533
86240,9533
86280,9534
86320,9534
86360,9534
86400,9534
86440,9533
86480,9533
86520,9532
86560,9532
86600,9531
86640,9531
86680,9530
86720,9529
86760,9529
86800,9529
86840,9528
86880,9528
86920,9527
86960,9527
87000,9527
87040,9526
87080,9526
87120,9526
87160,9526
87200,9525
87240,9525
87280,9525
87320,9525
87360,9525
87400,9524
87440,9524
87480,9524
87520,9524
87560,9524
87600,9524
87640,9524
87680,9524
87720,9524
87760,9524
87800,9524
87840,9524
87880,9524
87920,9523
87960,9523
88000,9523
88040,9523
88080,9523
88120,9523
88160,9523
88200,9523
88240,9523
88280,9523
88320,9523
88360,9523
88400,9524
88440,9524
88480,9525
88520,9525
88560,9526
88600,9526
88640,9527
88680,9528
88720,9528
88760,9529
88800,9529
88840,9529
88880,9530
88920,9531
88960,9531
89000,9531
89040,9532
89080,9532
89120,9533
89160,9533
89200,9533
89240,9532
89280,9532
89320,9532
89360,9531
89400,9531
89440,9530
89480,9530
89520,9529
89560,9529
89600,9528
89640,9528
89680,9528
89720,9527
89760,9527
89800,9526
89840,9526
89880,9526
89920,9526
89960,9525
90000,9525
90040,9525
90080,9525
90120,9525
90160,9525
90200,9525
90240,9525
90280,9525
90320,9524
90360,9524
90400,9524
90440,9524
90480,9524
90520,9524
90560,9524
90600,9524
90640,9524
90680,9524
90720,9523
90760,9524
90800,9523
90840,9523
90880,9523
90920,9523
90960,9523
91000,9523
91040,9523
91080,9523
91120,9523
91160,9523
91200,9524
91240,9524
91280,9524
91320,9525
91360,9525
91400,9526
91440,9526
91480,9527
91520,9527
91560,9527
91600,9528
91640,9528
91680,9529
91720,9529
91760,9530
91800,9530
91840,9531
91880,9531
91920,9531
91960,9531
92000,9532
92040,9532
92080,9532
92120,9531
92160,9531
92200,9531
92240,9530
92280,9530
92320,9529
92360,9529
92400,9528
92440,9528
92480,9527
92520,9527
92560,9527
92600,9527
92640,9526
92680,9526
92720,9526
92760,9526
92800,9525
92840,9525
92880,9525
92920,9525
92960,9525
93000,9525
93040,9525
93080,9524
93120,9524
93160,9524
93200,9524
93240,9524
93280,9524
93320,9524
93360,9524
93400,9524
93440,9524
93480,9524
