Time,Signal
2400ms,3
2405ms,2
2410ms,3
2415ms,2
2420ms,1
2425ms,1
2430ms,2
2435ms,3
2440ms,0
2445ms,0
2450ms,3
2455ms,3
2460ms,2
2465ms,1
2470ms,0
2475ms,1
2480ms,1
2485ms,-1
2490ms,-1
2495ms,2
2500ms,1
2505ms,1
2510ms,1
2515ms,0
2520ms,0
2525ms,2
2530ms,1
2535ms,1
2540ms,1
2545ms,0
2550ms,1
2555ms,3
2560ms,2
2565ms,2
2570ms,1
2575ms,1
2580ms,0
2585ms,1
2590ms,2
2595ms,1
2600ms,2
2605ms,2
2610ms,1
2615ms,0
2620ms,-1
2625ms,-1
2630ms,2
2635ms,4
2640ms,3
2645ms,2
2650ms,1
2655ms,1
2660ms,1
2665ms,0
2670ms,0
2675ms,-1
2680ms,1
2685ms,1
2690ms,1
2695ms,1
2700ms,0
2705ms,1
2710ms,1
2715ms,-1
2720ms,1
2725ms,0
2730ms,2
2735ms,1
2740ms,1
2745ms,1
2750ms,0
2755ms,0
2760ms,0
2765ms,0
2770ms,-3
2775ms,-1
2780ms,3
2785ms,2
2790ms,2
2795ms,1
2800ms,2
2805ms,1
2810ms,-1
2815ms,0
2820ms,1
2825ms,0
2830ms,0
2835ms,2
2840ms,2
2845ms,1
2850ms,1
2855ms,1
2860ms,1
2865ms,1
2870ms,1
2875ms,0
2880ms,2
2885ms,3
2890ms,3
2895ms,3
2900ms,2
2905ms,1
2910ms,1
2915ms,1
2920ms,0
2925ms,0
2930ms,1
2935ms,1
2940ms,0
2945ms,1
2950ms,2
2955ms,2
2960ms,1
2965ms,0
2970ms,0
2975ms,0
2980ms,-1
2985ms,-1
2990ms,0
2995ms,0
3000ms,-1
3005ms,-1
3010ms,1
3015ms,3
3020ms,8
3025ms,12
3030ms,14
3035ms,14
3040ms,10
3045ms,0
3050ms,-5
3055ms,-5
3060ms,-6
3065ms,-5
3070ms,-3
3075ms,-2
3080ms,-2
3085ms,0
3090ms,0
3095ms,1
3100ms,1
3105ms,0
3110ms,0
3115ms,1
3120ms,-1
3125ms,-2
3130ms,0
3135ms,1
3140ms,1
3145ms,1
3150ms,1
3155ms,1
3160ms,0
3165ms,0
3170ms,0
3175ms,-1
3180ms,-1
3185ms,1
3190ms,2
3195ms,2
3200ms,2
3205ms,1
3210ms,1
3215ms,1
3220ms,0
3225ms,3
3230ms,3
3235ms,4
3240ms,4
3245ms,5
3250ms,5
3255ms,4
3260ms,3
3265ms,5
3270ms,7
3275ms,8
3280ms,8
3285ms,8
3290ms,8
3295ms,7
3300ms,7
3305ms,8
3310ms,9
3315ms,9
3320ms,9
3325ms,8
3330ms,7
3335ms,6
3340ms,5
3345ms,3
3350ms,2
3355ms,2
3360ms,2
3365ms,2
3370ms,2
3375ms,2
3380ms,2
3385ms,2
3390ms,0
3395ms,1
3400ms,2
3405ms,1
3410ms,1
3415ms,2
3420ms,1
3425ms,0
3430ms,0
3435ms,0
3440ms,1
3445ms,0
3450ms,2
3455ms,1
3460ms,0
3465ms,0
3470ms,2
3475ms,0
3480ms,1
3485ms,3
3490ms,2
3495ms,1
3500ms,1
3505ms,1
3510ms,1
3515ms,0
3520ms,1
3525ms,2
3530ms,1
3535ms,1
3540ms,1
3545ms,1
3550ms,0
3555ms,2
3560ms,2
3565ms,1
3570ms,1
3575ms,2
3580ms,1
3585ms,1
3590ms,0
3595ms,0
3600ms,0
3605ms,1
3610ms,1
3615ms,2
3620ms,1
3625ms,1
3630ms,0
3635ms,-2
3640ms,-2
3645ms,2
3650ms,3
3655ms,2
3660ms,2
3665ms,1
3670ms,1
3675ms,0
3680ms,-2
3685ms,0
3690ms,2
3695ms,2
3700ms,1
3705ms,1
3710ms,1
3715ms,0
3720ms,0
3725ms,0
3730ms,-1
3735ms,0
3740ms,-1
3745ms,0
3750ms,2
3755ms,1
3760ms,2
3765ms,2
3770ms,0
3775ms,1
3780ms,1
3785ms,0
3790ms,1
3795ms,0
3800ms,0
3805ms,1
3810ms,0
3815ms,0
3820ms,1
3825ms,1
3830ms,1
3835ms,2
3840ms,1
3845ms,0
3850ms,1
3855ms,4
3860ms,3
3865ms,2
3870ms,2
3875ms,1
3880ms,1
3885ms,1
3890ms,1
3895ms,0
3900ms,-1
3905ms,1
3910ms,2
3915ms,2
3920ms,1
3925ms,0
3930ms,0
3935ms,-1
3940ms,-2
3945ms,0
3950ms,0
3955ms,2
3960ms,0
3965ms,1
3970ms,0
3975ms,-1
3980ms,-1
3985ms,2
3990ms,6
3995ms,10
4000ms,13
4005ms,15
4010ms,11
4015ms,3
4020ms,-4
4025ms,-6
4030ms,-7
4035ms,-6
4040ms,-4
4045ms,-2
4050ms,-1
4055ms,-1
4060ms,-1
4065ms,-1
4070ms,-1
4075ms,1
4080ms,0
4085ms,1
4090ms,0
4095ms,0
4100ms,0
4105ms,0
4110ms,0
4115ms,0
4120ms,0
4125ms,1
4130ms,1
4135ms,1
4140ms,1
4145ms,0
4150ms,0
4155ms,-1
4160ms,-1
4165ms,2
4170ms,2
4175ms,1
4180ms,2
4185ms,2
4190ms,3
4195ms,3
4200ms,2
4205ms,3
4210ms,3
4215ms,3
4220ms,4
4225ms,6
4230ms,6
4235ms,6
4240ms,6
4245ms,6
4250ms,7
4255ms,8
4260ms,8
4265ms,7
4270ms,7
4275ms,9
4280ms,8
4285ms,9
4290ms,9
4295ms,7
4300ms,6
4305ms,6
4310ms,5
4315ms,4
4320ms,2
4325ms,3
4330ms,3
4335ms,2
4340ms,2
4345ms,1
4350ms,1
4355ms,1
4360ms,2
4365ms,1
4370ms,1
4375ms,1
4380ms,0
4385ms,0
4390ms,1
4395ms,2
4400ms,1
4405ms,1
4410ms,1
4415ms,0
4420ms,2
4425ms,1
4430ms,0
4435ms,1
4440ms,1
4445ms,1
4450ms,1
4455ms,1
4460ms,1
4465ms,1
4470ms,1
4475ms,2
4480ms,1
4485ms,1
4490ms,0
4495ms,1
4500ms,2
4505ms,2
4510ms,2
4515ms,1
4520ms,0
4525ms,1
4530ms,0
4535ms,0
4540ms,1
4545ms,2
4550ms,2
4555ms,2
4560ms,1
4565ms,0
4570ms,2
4575ms,1
4580ms,0
4585ms,0
4590ms,2
4595ms,2
4600ms,1
4605ms,1
4610ms,0
4615ms,0
4620ms,-1
4625ms,2
4630ms,1
4635ms,1
4640ms,1
4645ms,1
4650ms,1
4655ms,1
4660ms,0
4665ms,0
4670ms,1
4675ms,0
4680ms,1
4685ms,1
4690ms,-1
4695ms,0
4700ms,1
4705ms,0
4710ms,-1
4715ms,0
4720ms,1
4725ms,1
4730ms,2
4735ms,2
4740ms,1
4745ms,0
4750ms,1
4755ms,0
4760ms,0
4765ms,1
4770ms,2
4775ms,3
4780ms,2
4785ms,2
4790ms,1
4795ms,0
4800ms,2
4805ms,2
4810ms,3
4815ms,1
4820ms,1
4825ms,2
4830ms,1
4835ms,0
4840ms,2
4845ms,1
4850ms,1
4855ms,1
4860ms,-1
4865ms,-1
4870ms,0
4875ms,0
4880ms,0
4885ms,-1
4890ms,-2
4895ms,0
4900ms,0
4905ms,0
4910ms,0
4915ms,-1
4920ms,-2
4925ms,2
4930ms,4
4935ms,10
4940ms,14
4945ms,15
4950ms,12
4955ms,4
4960ms,-3
4965ms,-6
4970ms,-7
4975ms,-6
4980ms,-5
4985ms,-4
4990ms,-2
4995ms,0
5000ms,-1
5005ms,-1
5010ms,-1
5015ms,0
5020ms,0
5025ms,-1
5030ms,0
5035ms,0
5040ms,0
5045ms,-1
5050ms,0
5055ms,-1
5060ms,-1
5065ms,-1
5070ms,1
5075ms,1
5080ms,0
5085ms,0
5090ms,1
5095ms,1
5100ms,0
5105ms,1
5110ms,0
5115ms,0
5120ms,1
5125ms,2
5130ms,1
5135ms,1
5140ms,1
5145ms,1
5150ms,3
5155ms,4
5160ms,3
5165ms,3
5170ms,5
5175ms,5
5180ms,5
5185ms,6
5190ms,7
5195ms,6
5200ms,7
5205ms,8
5210ms,8
5215ms,7
5220ms,7
5225ms,7
5230ms,6
5235ms,6
5240ms,6
5245ms,4
5250ms,5
5255ms,5
5260ms,4
5265ms,3
5270ms,2
5275ms,2
5280ms,1
5285ms,-1
5290ms,1
5295ms,2
5300ms,1
5305ms,1
5310ms,0
5315ms,0
5320ms,1
5325ms,1
5330ms,0
5335ms,0
5340ms,0
5345ms,0
5350ms,-1
5355ms,1
5360ms,0
5365ms,-1
5370ms,0
5375ms,1
5380ms,1
5385ms,0
5390ms,1
5395ms,0
5400ms,0
5405ms,0
5410ms,1
5415ms,1
5420ms,1
5425ms,0
5430ms,-1
5435ms,0
5440ms,1
5445ms,1
5450ms,0
5455ms,1
5460ms,1
5465ms,0
5470ms,0
5475ms,1
5480ms,1
5485ms,0
5490ms,0
5495ms,0
5500ms,1
5505ms,1
5510ms,0
5515ms,0
5520ms,-1
5525ms,0
5530ms,-1
5535ms,0
5540ms,-1
5545ms,0
5550ms,0
5555ms,0
5560ms,0
5565ms,-1
5570ms,0
5575ms,0
5580ms,1
5585ms,0
5590ms,0
5595ms,-1
5600ms,-1
5605ms,-1
5610ms,0
5615ms,0
5620ms,-1
5625ms,0
5630ms,-1
5635ms,0
5640ms,1
5645ms,0
5650ms,-1
5655ms,-1
5660ms,0
5665ms,0
5670ms,-2
5675ms,0
5680ms,0
5685ms,0
5690ms,-1
5695ms,-1
5700ms,0
5705ms,0
5710ms,0
5715ms,-1
5720ms,0
5725ms,0
5730ms,0
5735ms,0
5740ms,1
5745ms,1
5750ms,1
5755ms,2
5760ms,2
5765ms,1
5770ms,1
5775ms,0
5780ms,-1
5785ms,0
5790ms,0
5795ms,0
5800ms,0
5805ms,0
5810ms,-1
5815ms,0
5820ms,0
5825ms,0
5830ms,-1
5835ms,-2
5840ms,-1
5845ms,-1
5850ms,-1
5855ms,0
5860ms,-1
5865ms,-1
5870ms,-1
5875ms,-1
5880ms,-2
5885ms,-1
5890ms,0
5895ms,3
5900ms,8
5905ms,13
5910ms,13
5915ms,11
5920ms,4
5925ms,-3
5930ms,-7
5935ms,-7
5940ms,-7
5945ms,-6
5950ms,-4
5955ms,-3
5960ms,-2
5965ms,-1
5970ms,-2
5975ms,-1
5980ms,-1
5985ms,0
5990ms,-1
5995ms,-2
6000ms,-1
6005ms,-2
6010ms,-3
6015ms,-2
6020ms,0
6025ms,0
6030ms,1
6035ms,-1
6040ms,0
6045ms,-1
6050ms,-1
6055ms,-1
6060ms,-1
6065ms,-1
6070ms,-1
6075ms,0
6080ms,0
6085ms,0
6090ms,0
6095ms,1
6100ms,2
6105ms,1
6110ms,1
6115ms,2
6120ms,1
6125ms,2
6130ms,4
6135ms,5
6140ms,4
6145ms,4
6150ms,4
6155ms,6
6160ms,7
6165ms,8
6170ms,7
6175ms,8
6180ms,8
6185ms,7
6190ms,7
6195ms,7
6200ms,6
6205ms,5
6210ms,5
6215ms,3
6220ms,3
6225ms,3
6230ms,2
6235ms,1
6240ms,1
6245ms,0
6250ms,0
6255ms,1
6260ms,1
6265ms,0
6270ms,0
6275ms,1
6280ms,0
6285ms,0
6290ms,0
6295ms,0
6300ms,-1
6305ms,0
6310ms,-1
6315ms,0
6320ms,0
6325ms,-1
6330ms,-1
6335ms,0
6340ms,-1
6345ms,-1
6350ms,-1
6355ms,-1
6360ms,1
6365ms,1
6370ms,1
6375ms,0
6380ms,0
6385ms,0
6390ms,0
6395ms,0
6400ms,0
6405ms,0
6410ms,0
6415ms,0
6420ms,0
6425ms,0
6430ms,0
6435ms,-1
6440ms,-1
6445ms,-1
6450ms,-1
6455ms,-2
6460ms,-2
6465ms,1
6470ms,2
6475ms,1
6480ms,0
6485ms,0
6490ms,0
6495ms,-1
6500ms,-2
6505ms,0
6510ms,1
6515ms,1
6520ms,0
6525ms,0
6530ms,0
6535ms,0
6540ms,0
6545ms,-1
6550ms,0
6555ms,0
6560ms,1
6565ms,1
6570ms,0
6575ms,0
6580ms,0
6585ms,0
6590ms,0
6595ms,0
6600ms,0
6605ms,0
6610ms,0
6615ms,-1
6620ms,0
6625ms,0
6630ms,0
6635ms,1
6640ms,1
6645ms,1
6650ms,0
6655ms,0
6660ms,-1
6665ms,-1
6670ms,0
6675ms,0
6680ms,1
6685ms,0
6690ms,1
6695ms,0
6700ms,0
6705ms,1
6710ms,0
6715ms,1
6720ms,1
6725ms,1
6730ms,2
6735ms,1
6740ms,0
6745ms,1
6750ms,0
6755ms,0
6760ms,0
6765ms,1
6770ms,2
6775ms,1
6780ms,1
6785ms,0
6790ms,0
6795ms,-2
6800ms,-1
6805ms,-2
6810ms,-1
6815ms,0
6820ms,-1
6825ms,-1
6830ms,0
6835ms,0
6840ms,-1
6845ms,0
6850ms,-1
6855ms,-1
6860ms,1
6865ms,7
6870ms,12
6875ms,15
6880ms,14
6885ms,8
6890ms,0
6895ms,-7
6900ms,-8
6905ms,-8
6910ms,-7
6915ms,-5
6920ms,-3
6925ms,-2
6930ms,-1
6935ms,-1
6940ms,-1
6945ms,0
6950ms,0
6955ms,-1
6960ms,-1
6965ms,-1
6970ms,-1
6975ms,-1
6980ms,-2
6985ms,1
6990ms,1
6995ms,1
7000ms,0
7005ms,1
7010ms,0
7015ms,-1
7020ms,0
7025ms,1
7030ms,0
7035ms,0
7040ms,1
7045ms,1
7050ms,1
7055ms,1
7060ms,1
7065ms,1
7070ms,1
7075ms,2
7080ms,2
7085ms,2
7090ms,4
7095ms,4
7100ms,5
7105ms,5
7110ms,5
7115ms,4
7120ms,6
7125ms,8
7130ms,8
7135ms,7
7140ms,7
7145ms,7
7150ms,7
7155ms,8
7160ms,8
7165ms,8
7170ms,7
7175ms,6
7180ms,4
7185ms,4
7190ms,4
7195ms,3
7200ms,2
7205ms,2
7210ms,2
7215ms,1
7220ms,1
7225ms,0
7230ms,1
7235ms,0
7240ms,1
7245ms,2
7250ms,1
7255ms,0
7260ms,0
7265ms,0
7270ms,1
7275ms,0
7280ms,0
7285ms,-1
7290ms,1
7295ms,1
7300ms,1
7305ms,1
7310ms,1
7315ms,0
7320ms,0
7325ms,0
7330ms,1
7335ms,0
7340ms,1
7345ms,2
7350ms,1
7355ms,1
7360ms,1
7365ms,1
7370ms,0
7375ms,0
7380ms,0
7385ms,0
7390ms,1
7395ms,2
7400ms,1
7405ms,2
7410ms,1
7415ms,1
7420ms,1
7425ms,1
7430ms,0
7435ms,-1
7440ms,0
7445ms,0
7450ms,1
7455ms,1
7460ms,0
7465ms,-1
7470ms,0
7475ms,1
7480ms,0
7485ms,0
7490ms,2
7495ms,0
7500ms,0
7505ms,0
7510ms,0
7515ms,1
7520ms,0
7525ms,0
7530ms,0
7535ms,0
7540ms,0
7545ms,0
7550ms,0
7555ms,0
7560ms,0
7565ms,-1
7570ms,0
7575ms,1
7580ms,0
7585ms,0
7590ms,0
7595ms,-1
7600ms,0
7605ms,1
7610ms,1
7615ms,0
7620ms,0
7625ms,1
7630ms,1
7635ms,1
7640ms,1
7645ms,0
7650ms,-1
7655ms,1
7660ms,2
7665ms,2
7670ms,2
7675ms,1
7680ms,0
7685ms,1
7690ms,1
7695ms,1
7700ms,0
7705ms,0
7710ms,-1
7715ms,1
7720ms,1
7725ms,0
7730ms,0
7735ms,0
7740ms,-1
7745ms,-2
7750ms,-2
7755ms,-1
7760ms,0
