Time,Signal
357309ms,2059
357642ms,2059
357975ms,2059
358308ms,2125
358641ms,2125
358974ms,2114
359307ms,2114
359640ms,2114
359973ms,2092
360306ms,2092
360639ms,2092
360972ms,2080
361305ms,2080
361638ms,2080
361971ms,2092
362304ms,2092
362637ms,2092
362970ms,2048
363303ms,2048
363636ms,2048
363969ms,2037
364302ms,2037
364635ms,2092
364968ms,2092
365301ms,2092
365634ms,2116
365967ms,2116
366300ms,2116
366633ms,2048
366966ms,2048
367299ms,2048
367632ms,2069
367965ms,2069
368298ms,2069
368631ms,2103
368964ms,2103
369297ms,2103
369630ms,2037
369963ms,2037
370296ms,2048
370629ms,2048
370962ms,2048
371295ms,2080
371628ms,2080
371961ms,2080
372294ms,2037
372627ms,2037
372960ms,2037
373293ms,2016
373626ms,2016
373959ms,2016
374292ms,2114
374625ms,2114
374958ms,2114
375291ms,2069
375624ms,2069
375957ms,2069
376290ms,2037
376623ms,2037
376956ms,2037
377289ms,2059
377622ms,2059
377955ms,2103
378288ms,2103
378621ms,2103
378954ms,2016
379287ms,2016
379620ms,2016
379953ms,2027
380286ms,2027
380619ms,2027
380952ms,2114
381285ms,2114
381618ms,2114
381951ms,2092
382284ms,2092
382617ms,2092
382950ms,1978
383283ms,1978
383616ms,1978
383949ms,1996
384282ms,1996
384615ms,1996
384948ms,1846
385281ms,1846
385614ms,1846
385947ms,1918
386280ms,1918
386613ms,1918
386946ms,1947
387279ms,1947
387612ms,1947
387945ms,2006
388278ms,2006
388611ms,2006
388944ms,2016
389277ms,2016
389610ms,2016
389943ms,1976
390276ms,1976
390609ms,1976
390942ms,1986
391275ms,1986
391608ms,1986
391941ms,2037
392274ms,2037
392607ms,2037
392940ms,1996
393273ms,1996
393606ms,1996
393939ms,1976
394272ms,1976
394605ms,1976
394938ms,2006
395271ms,2006
395604ms,2006
395937ms,2006
396270ms,2006
396603ms,2006
396936ms,1986
397269ms,1986
397602ms,3781
397935ms,3781
398268ms,4321
398601ms,1829
398934ms,1829
399267ms,1829
399600ms,1829
399933ms,1829
400266ms,1829
400599ms,1927
400932ms,1892
401265ms,1892
401598ms,1892
401931ms,2037
402264ms,2037
402597ms,2037
402930ms,2037
403263ms,2037
403596ms,2037
403929ms,2059
404262ms,2059
404595ms,2059
404928ms,2059
405261ms,2059
405594ms,2059
405927ms,2059
406260ms,2059
406593ms,2006
406926ms,2006
407259ms,2006
407592ms,2016
407925ms,2016
408258ms,2016
408591ms,2027
408924ms,2027
409257ms,2027
409590ms,2016
409923ms,2016
410256ms,2016
410589ms,1996
410922ms,1996
411255ms,1996
411588ms,2048
411921ms,2048
412254ms,2048
412587ms,2016
412920ms,2016
413253ms,2016
413586ms,2016
413919ms,2016
414252ms,2016
414585ms,2006
414918ms,2006
415251ms,2006
415584ms,2069
415917ms,2069
416250ms,2016
416583ms,2016
416916ms,2016
417249ms,2016
417582ms,2016
417915ms,2016
418248ms,2092
418581ms,2092
418914ms,2092
419247ms,2061
419580ms,2061
419913ms,2061
420246ms,2069
420579ms,2069
420912ms,2069
421245ms,2103
421578ms,2103
421911ms,2103
422244ms,2059
422577ms,2059
422910ms,2027
423243ms,2027
423576ms,2027
423909ms,2059
424242ms,2059
424575ms,2059
424908ms,2069
425241ms,2069
425574ms,2069
425907ms,2048
426240ms,2048
426573ms,2048
426906ms,2048
427239ms,2048
427572ms,2048
427905ms,2092
428238ms,2092
428571ms,2092
428904ms,2048
429237ms,2048
429570ms,2048
429903ms,2092
430236ms,2092
430569ms,2092
430902ms,2092
431235ms,2092
431568ms,2016
431901ms,2016
432234ms,2016
432567ms,2016
432900ms,2016
433233ms,2016
433566ms,1872
433899ms,1872
434232ms,1872
434565ms,1947
434898ms,1947
435231ms,1947
435564ms,1927
435897ms,1927
436230ms,1927
436563ms,1939
436896ms,1939
437229ms,1939
437562ms,2016
437895ms,2016
438228ms,2016
438561ms,2006
438894ms,2006
439227ms,2006
439560ms,1996
439893ms,1996
440226ms,1996
440559ms,2006
440892ms,2006
441225ms,2006
441558ms,2037
441891ms,2037
442224ms,2037
442557ms,1976
442890ms,1976
443223ms,1976
443556ms,1966
443889ms,1966
444222ms,1966
444555ms,2080
444888ms,2080
445221ms,2080
445554ms,2114
445887ms,2114
446220ms,2114
446553ms,2069
446886ms,2069
447219ms,2069
447552ms,2037
447885ms,2037
448218ms,2048
448551ms,2048
448884ms,2048
449217ms,2048
449550ms,2048
449883ms,2048
450216ms,2048
450549ms,2027
450882ms,2027
451215ms,2016
451548ms,2016
451881ms,2016
452214ms,2027
452547ms,2027
452880ms,2027
453213ms,2016
453546ms,2016
453879ms,2016
454212ms,2039
454545ms,2039
454878ms,2039
455211ms,2027
455544ms,2027
455877ms,2027
456210ms,2080
456543ms,2080
456876ms,2080
457209ms,2048
457542ms,2048
457875ms,2016
458208ms,2016
458541ms,2016
458874ms,2069
459207ms,2069
459540ms,2069
459873ms,2048
460206ms,2048
460539ms,2048
460872ms,2048
461205ms,2048
461538ms,2048
461871ms,2080
462204ms,2080
462537ms,2080
462870ms,2016
463203ms,2016
463536ms,2016
463869ms,1837
464202ms,1837
464535ms,1837
464868ms,1927
465201ms,1927
465534ms,1927
465867ms,1947
466200ms,1947
466533ms,1947
466866ms,1937
467199ms,1937
467532ms,1937
467865ms,1966
468198ms,1966
468531ms,1966
468864ms,1986
469197ms,1986
469530ms,1986
469863ms,2037
470196ms,2037
470529ms,2037
470862ms,2069
471195ms,2069
471528ms,2069
471861ms,2137
472194ms,2137
472527ms,2137
472860ms,2128
473193ms,2128
473526ms,2160
473859ms,2160
474192ms,2160
474525ms,2149
474858ms,2149
475191ms,2149
475524ms,2197
475857ms,2197
476190ms,2197
476523ms,2172
476856ms,2172
477189ms,2114
477522ms,2114
477855ms,2114
478188ms,2149
478521ms,2149
478854ms,2149
479187ms,1927
479520ms,1927
479853ms,1927
480186ms,2027
480519ms,2027
480852ms,2027
481185ms,1986
481518ms,1986
481851ms,1986
482184ms,2037
482517ms,2037
482850ms,2037
483183ms,2006
483516ms,2006
483849ms,2006
484182ms,1976
484515ms,1976
484848ms,1976
485181ms,1976
485514ms,1976
485847ms,1976
486180ms,2069
486513ms,2069
486846ms,2092
487179ms,2092
487512ms,2092
487845ms,2114
488178ms,2114
488511ms,2114
488844ms,2160
489177ms,2160
489510ms,2160
489843ms,2160
490176ms,2160
490509ms,2116
490842ms,2116
491175ms,2116
491508ms,2172
491841ms,2172
492174ms,2172
492507ms,1927
492840ms,1927
493173ms,1927
493506ms,2080
493839ms,2080
494172ms,2080
494505ms,2137
494838ms,2137
495171ms,2137
495504ms,2149
495837ms,2149
496170ms,2092
496503ms,2092
496836ms,2092
497169ms,2137
497502ms,2137
497835ms,2137
498168ms,2172
498501ms,2172
498834ms,2172
499167ms,2103
499500ms,2103
499833ms,2103
500166ms,2103
500499ms,2114
500832ms,2160
501165ms,2160
501498ms,2160
501831ms,2103
502164ms,2103
502497ms,2103
502830ms,2103
503163ms,2103
503496ms,2103
503829ms,2149
504162ms,2149
504495ms,2069
504828ms,2069
505161ms,2069
505494ms,2069
505827ms,2069
506160ms,2069
506493ms,2149
506826ms,2149
507159ms,2149
507492ms,2125
507825ms,2125
508158ms,2125
508491ms,2128
508824ms,2128
509157ms,2172
509490ms,2172
509823ms,2172
510156ms,2172
510489ms,2172
510822ms,2172
511155ms,2080
511488ms,2080
511821ms,2080
512154ms,2114
512487ms,2114
512820ms,1986
513153ms,1986
513486ms,1986
513819ms,2080
514152ms,2080
514485ms,2080
514818ms,2221
515151ms,2221
515484ms,2221
515817ms,2247
516150ms,2247
516483ms,2247
516816ms,2221
517149ms,2221
517482ms,2184
517815ms,2184
518148ms,2184
518481ms,2172
518814ms,2172
519147ms,2172
519480ms,2137
519813ms,2137
520146ms,2103
520479ms,2103
520812ms,2103
521145ms,2125
521478ms,2125
521811ms,2125
522144ms,2114
522477ms,2114
522810ms,2114
523143ms,2080
523476ms,2080
523809ms,2080
524142ms,2069
524475ms,2069
524808ms,2048
525141ms,2048
525474ms,2048
525807ms,2116
526140ms,2116
526473ms,2116
526806ms,2092
527139ms,2092
527472ms,2092
527805ms,2059
528138ms,2059
528471ms,2059
528804ms,2059
529137ms,2059
529470ms,2059
529803ms,2069
530136ms,2069
530469ms,2069
530802ms,2080
531135ms,2080
531468ms,2059
531801ms,2059
532134ms,2059
532467ms,2059
532800ms,2059
533133ms,2059
533466ms,2114
533799ms,2114
534132ms,2114
534465ms,2048
534798ms,2048
535131ms,2048
535464ms,2048
535797ms,2048
536130ms,2048
536463ms,2103
536796ms,2103
537129ms,2069
537462ms,2069
537795ms,2069
538128ms,2080
538461ms,2080
538794ms,2080
539127ms,2125
539460ms,2125
539793ms,2125
540126ms,2069
540459ms,2069
540792ms,2069
541125ms,2092
541458ms,2092
541791ms,2092
542124ms,2092
542457ms,2092
542790ms,2059
543123ms,2059
543456ms,2059
543789ms,2050
544122ms,2050
544455ms,2050
544788ms,2103
545121ms,2103
545454ms,2103
545787ms,2080
546120ms,2080
546453ms,2080
546786ms,2069
547119ms,2069
547452ms,2069
547785ms,2114
548118ms,2114
548451ms,2114
548784ms,2080
549117ms,2080
549450ms,2080
549783ms,2080
550116ms,2080
550449ms,2125
550782ms,2125
551115ms,2125
551448ms,2114
551781ms,2114
552114ms,2114
552447ms,2092
552780ms,2092
553113ms,2092
553446ms,2137
553779ms,2137
554112ms,2114
554445ms,2114
554778ms,2114
555111ms,2080
555444ms,2080
555777ms,2080
556110ms,2114
556443ms,2114
556776ms,2114
557109ms,2103
557442ms,2103
557775ms,2103
558108ms,2080
558441ms,2080
558774ms,2125
559107ms,2125
559440ms,2125
559773ms,2103
560106ms,2103
560439ms,2103
560772ms,2092
561105ms,2092
561438ms,2092
561771ms,2151
562104ms,2151
562437ms,2151
562770ms,2080
563103ms,2080
563436ms,2114
563769ms,2114
564102ms,2114
564435ms,2149
564768ms,2149
565101ms,2149
565434ms,2092
565767ms,2092
566100ms,2092
566433ms,2137
566766ms,2137
567099ms,2137
567432ms,2149
567765ms,2149
568098ms,2092
568431ms,2092
568764ms,2092
569097ms,2137
569430ms,2137
569763ms,2137
570096ms,2184
570429ms,2184
